"";"code_pcs";"intitule_pcs";"libelle"
"1527";"38B1";"Ingénieurs et cadres techniques de l’agriculture, de l’aquaculture, des forêts et de la protection de l’environnement";"Ingénieur forestier / Ingénieure forestière"
"1528";"38B1";"Ingénieurs et cadres techniques de l’agriculture, de l’aquaculture, des forêts et de la protection de l’environnement";"Ingénieur géotechnique / Ingénieure géotechnique"
"1529";"38B1";"Ingénieurs et cadres techniques de l’agriculture, de l’aquaculture, des forêts et de la protection de l’environnement";"Ingénieur horticole / Ingénieure horticole"
"1530";"38B1";"Ingénieurs et cadres techniques de l’agriculture, de l’aquaculture, des forêts et de la protection de l’environnement";"Ingénieur paysagiste / Ingénieure paysagiste"
"1531";"38B1";"Ingénieurs et cadres techniques de l’agriculture, de l’aquaculture, des forêts et de la protection de l’environnement";"Intendant d'exploitation agricole / Intendante d'exploitation agricole"
"1532";"38B1";"Ingénieurs et cadres techniques de l’agriculture, de l’aquaculture, des forêts et de la protection de l’environnement";"Régisseur d'exploitation agricole / Régisseuse d'exploitation agricole"
"1533";"38B1";"Ingénieurs et cadres techniques de l’agriculture, de l’aquaculture, des forêts et de la protection de l’environnement";"Responsable environnement (protection de l'environnement)"
"1534";"38C1";"Ingénieurs et cadres d'études du BTP";"Ingénieur d'études du bâtiment / Ingénieure d'études du bâtiment"
"1535";"38C1";"Ingénieurs et cadres d'études du BTP";"Ingénieur d'études du BTP / Ingénieure d'études du BTP"
"1536";"38C1";"Ingénieurs et cadres d'études du BTP";"Cartographe géographe"
"1537";"38C1";"Ingénieurs et cadres d'études du BTP";"Chargé d'études en urbanisme / Chargée d'études en urbanisme"
"1538";"38C1";"Ingénieurs et cadres d'études du BTP";"Chef de projet du bâtiment / Cheffe de projet du bâtiment"
"1539";"38C1";"Ingénieurs et cadres d'études du BTP";"Collaborateur d'architecte / Collaboratrice d'architecte"
"1540";"38C1";"Ingénieurs et cadres d'études du BTP";"Directeur de bureau d'études de prix / Directrice de bureau d'études de prix"
"1541";"38C1";"Ingénieurs et cadres d'études du BTP";"Économiste de la construction"
"1542";"38C1";"Ingénieurs et cadres d'études du BTP";"Géomètre expert / Géomètre experte"
"1543";"38C1";"Ingénieurs et cadres d'études du BTP";"Géomètre topographe"
"1544";"38C1";"Ingénieurs et cadres d'études du BTP";"Ingénieur-conseil forage / Ingénieure-conseil forage"
"1545";"38C1";"Ingénieurs et cadres d'études du BTP";"Ingénieur recherche et développement (R&D) du BTP / Ingénieure recherche et développement (R&D) du BTP"
"1546";"38C2";"Architectes salariés";"Architecte DPLG"
"1547";"38C2";"Architectes salariés";"Architecte d'intérieur"
"1548";"38C2";"Architectes salariés";"Architecte urbaniste"
"1549";"38C2";"Architectes salariés";"Chef de projet du BTP (architecte) / Cheffe de projet du BTP (architecte)"
"1550";"38C2";"Architectes salariés";"Maître d'œuvre (architecte) / Maîtresse d'œuvre (architecte)"
"1551";"38C2";"Architectes salariés";"Urbaniste"
"1552";"38C3";"Ingénieurs et cadres de chantier du BTP";"Chef de chantier BTP / Cheffe de chantier BTP"
"1553";"38C3";"Ingénieurs et cadres de chantier du BTP";"Conducteur de travaux / Conductrice de travaux"
"1554";"38C3";"Ingénieurs et cadres de chantier du BTP";"Ingénieur travaux / Ingénieure travaux"
"1555";"38C3";"Ingénieurs et cadres de chantier du BTP";"Chef d'exploitation de carrière, minière, pétrolière / Cheffe d'exploitation de carrière, minière, pétrolière"
"1556";"38C3";"Ingénieurs et cadres de chantier du BTP";"Directeur de chantier / Directrice de chantier"
"1557";"38C3";"Ingénieurs et cadres de chantier du BTP";"Directeur de projet de construction / Directrice de projet de construction"
"1558";"38C3";"Ingénieurs et cadres de chantier du BTP";"Directeur de travaux BTP / Directrice de travaux BTP"
"1559";"38C3";"Ingénieurs et cadres de chantier du BTP";"Directeur de travaux d'infrastructures / Directrice de travaux d'infrastructures"
"1560";"38C3";"Ingénieurs et cadres de chantier du BTP";"Ingénieur de chantier du BTP / Ingénieure de chantier du BTP"
"1561";"38C3";"Ingénieurs et cadres de chantier du BTP";"Ingénieur forage / Ingénieure forage"
"1562";"38C3";"Ingénieurs et cadres de chantier du BTP";"Ingénieur installations pétrolières / Ingénieure installations pétrolières"
"1563";"38C3";"Ingénieurs et cadres de chantier du BTP";"Responsable de la maintenance tous corps d'état (TCE)"
"1564";"38D1";"Ingénieurs et cadres d’études, recherche et développement de l’industrie";"Chef de projet recherche et développement (R&D) de l'industrie / Cheffe de projet recherche et développement (R&D) de l'industrie"
"1565";"38D1";"Ingénieurs et cadres d’études, recherche et développement de l’industrie";"Ingénieur chercheur de l'industrie / Ingénieure chercheuse de l'industrie"
"1566";"38D1";"Ingénieurs et cadres d’études, recherche et développement de l’industrie";"Ingénieur d'études de l'industrie / Ingénieure d'études de l'industrie"
"1567";"38D1";"Ingénieurs et cadres d’études, recherche et développement de l’industrie";"Ingénieur recherche et développement (R&D) de l'industrie / Ingénieure recherche et développement (R&D) de l'industrie"
"1568";"38D1";"Ingénieurs et cadres d’études, recherche et développement de l’industrie";"Attaché de recherche clinique / Attachée de recherche clinique"
"1569";"38D1";"Ingénieurs et cadres d’études, recherche et développement de l’industrie";"Automaticien / Automaticienne"
"1570";"38D1";"Ingénieurs et cadres d’études, recherche et développement de l’industrie";"Biochimiste"
"1571";"38D1";"Ingénieurs et cadres d’études, recherche et développement de l’industrie";"Biologiste"
"1572";"38D1";"Ingénieurs et cadres d’études, recherche et développement de l’industrie";"Chef de projet recherche et développement (R&D) de l'énergie / Cheffe de projet recherche et développement (R&D) de l'énergie"
"1573";"38D1";"Ingénieurs et cadres d’études, recherche et développement de l’industrie";"Dessinateur concepteur / Dessinatrice conceptrice"
"1574";"38D1";"Ingénieurs et cadres d’études, recherche et développement de l’industrie";"Directeur de bureau d'études techniques / Directrice de bureau d'études techniques"
"1575";"38D1";"Ingénieurs et cadres d’études, recherche et développement de l’industrie";"Directeur technique de l'industrie / Directrice technique de l'industrie"
"1576";"38D1";"Ingénieurs et cadres d’études, recherche et développement de l’industrie";"Ingénieur-conseil / Ingénieure-conseil"
"1577";"38D1";"Ingénieurs et cadres d’études, recherche et développement de l’industrie";"Ingénieur biomédical / Ingénieure biomédicale"
"1578";"38D1";"Ingénieurs et cadres d’études, recherche et développement de l’industrie";"Ingénieur d'essai / Ingénieure d'essai"
"1579";"38D1";"Ingénieurs et cadres d’études, recherche et développement de l’industrie";"Ingénieur de l'armement / Ingénieure de l'armement"
"1580";"38D1";"Ingénieurs et cadres d’études, recherche et développement de l’industrie";"Ingénieur de la météorologie / Ingénieure de la météorologie"
"1581";"38D1";"Ingénieurs et cadres d’études, recherche et développement de l’industrie";"Ingénieur du génie climatique / Ingénieure du génie climatique"
"1582";"38D1";"Ingénieurs et cadres d’études, recherche et développement de l’industrie";"Ingénieur matériaux / Ingénieure matériaux"
"1583";"38D1";"Ingénieurs et cadres d’études, recherche et développement de l’industrie";"Ingénieur recherche et développement (R&D) de l'énergie / Ingénieure recherche et développement (R&D) de l'énergie"
"1584";"38D1";"Ingénieurs et cadres d’études, recherche et développement de l’industrie";"Physicien / Physicienne"
"1585";"38D1";"Ingénieurs et cadres d’études, recherche et développement de l’industrie";"Responsable bureau d'études"
"1586";"38D1";"Ingénieurs et cadres d’études, recherche et développement de l’industrie";"Responsable de laboratoire de recherche industrielle"
"1587";"38D1";"Ingénieurs et cadres d’études, recherche et développement de l’industrie";"Responsable recherche et développement (R&D) de l'industrie"
"1588";"38D2";"Ingénieurs et cadres de production";"Cadre technique de production industrielle"
"1589";"38D2";"Ingénieurs et cadres de production";"Ingénieur dans la production-distribution d'énergie / Ingénieure dans la production-distribution d'énergie"
"1590";"38D2";"Ingénieurs et cadres de production";"Ingénieur de fabrication industrielle / Ingénieure de fabrication industrielle"
"1591";"38D2";"Ingénieurs et cadres de production";"Ingénieur de production industrielle / Ingénieure de production industrielle"
"1592";"38D2";"Ingénieurs et cadres de production";"Responsable de production industrielle"
"1593";"38D2";"Ingénieurs et cadres de production";"Chargé de mission eau et assainissement / Chargée de mission eau et assainissement"
"1594";"38D2";"Ingénieurs et cadres de production";"Chef d'exploitation d'usine d'incinération / Cheffe d'exploitation d'usine d'incinération"
"1595";"38D2";"Ingénieurs et cadres de production";"Chimiste"
"1596";"38D2";"Ingénieurs et cadres de production";"Directeur d'usine / Directrice d'usine"
"1597";"38D2";"Ingénieurs et cadres de production";"Directeur d'usine industrielle / Directrice d'usine industrielle"
"1598";"38D2";"Ingénieurs et cadres de production";"Directeur de fabrication / Directrice de fabrication"
"1599";"38D2";"Ingénieurs et cadres de production";"Directeur de site de production / Directrice de site de production"
"1600";"38D2";"Ingénieurs et cadres de production";"Ingénieur traitement des déchets / Ingénieure traitement des déchets"
"1601";"38D2";"Ingénieurs et cadres de production";"Responsable d'exploitation industrielle"
"1602";"38E1";"Ingénieurs et cadres techniques de l’exploitation des transports";"Cadre d'exploitation des transports"
"1603";"38E1";"Ingénieurs et cadres techniques de l’exploitation des transports";"Ingénieur dans le transport / Ingénieure dans le transport"
"1604";"38E1";"Ingénieurs et cadres techniques de l’exploitation des transports";"Responsable d'exploitation des transports"
"1605";"38E1";"Ingénieurs et cadres techniques de l’exploitation des transports";"Affréteur / Affréteuse"
"1606";"38E1";"Ingénieurs et cadres techniques de l’exploitation des transports";"Aiguilleur du ciel / Aiguilleuse du ciel"
"1607";"38E1";"Ingénieurs et cadres techniques de l’exploitation des transports";"Chef de centre, de dépôt, de garage / Cheffe de centre, de dépôt, de garage"
"1608";"38E1";"Ingénieurs et cadres techniques de l’exploitation des transports";"Chef de gare / Cheffe de gare"
"1609";"38E1";"Ingénieurs et cadres techniques de l’exploitation des transports";"Contrôleur aérien / Contrôleuse aérienne"
"1610";"38E1";"Ingénieurs et cadres techniques de l’exploitation des transports";"Directeur d'agence de voyages / Directrice d'agence de voyages"
"1611";"38E1";"Ingénieurs et cadres techniques de l’exploitation des transports";"Directeur de gare ferroviaire ou routière / Directrice de gare ferroviaire ou routière"
"1612";"38E1";"Ingénieurs et cadres techniques de l’exploitation des transports";"Directeur de port / Directrice de port"
